code_postal,ville,population
73350,Bozel,1949
59390,Sailly-lez-Lannoy,1949
42470,Saint-Symphorien-de-Lay,1949
68280,Sundhoffen,1949
41360,Savigny-sur-Braye,1949
26800,Montoison,1948
85220,Apremont,1948
33240,Saint-Gervais,1948
13720,Belcodène,1948
68600,Neuf-Brisach,1947
85540,Champ-Saint-Père,1947
56380,Beignon,1947
71270,Pierre-de-Bresse,1946
24480,Buisson-de-Cadouin,1945
62870,Campagne-lès-Hesdin,1945
65800,Orleix,1944
7220,Saint-Montan,1942
62128,Croisilles,1942
25560,Frasne,1941
44140,Remouillé,1941
29890,Plounéour-Brignogan-plages,1940
14860,Bavent,1940
62153,Ablain-Saint-Nazaire,1939
85230,Saint-Urbain,1939
17600,Corme-Royal,1939
20137,Lecci,1939
18110,Fussy,1938
43260,Lantriac,1938
70300,Saint-Sauveur,1938
37420,Avoine,1938
17250,Saint-Porchaire,1937
84570,Malemort-du-Comtat,1935
54200,Dommartin-lès-Toul,1934
31530,Montaigut-sur-Save,1934
38200,Villette-de-Vienne,1934
22980,Plélan-le-Petit,1933
73460,Frontenex,1933
38860,Deux Alpes,1933
12240,Rieupeyroux,1933
72150,Grand-Lucé,1932
73190,Saint-Jeoire-Prieuré,1931
59252,Marquette-en-Ostrevant,1931
58120,Château-Chinon (Ville),1931
34570,Murviel-lès-Montpellier,1930
29800,Saint-Thonan,1929
68520,Burnhaupt-le-Bas,1928
90300,Cravanche,1928
8300,Sault-lès-Rethel,1928
69700,Échalas,1927
38590,Sillans,1926
67790,Steinbourg,1926
29860,Drennec,1926
36150,Vatan,1926
74210,Talloires-Montmin,1926
50300,Val-Saint-Père,1925
77140,Montcourt-Fromonville,1925
30610,Sauve,1925
21560,Couternon,1924
85250,Saint-André-Goule-dOie,1924
55140,Vaucouleurs,1923
82370,Saint-Nauphary,1921
59171,Hélesmes,1921
38110,Chapelle-de-la-Tour,1918
28630,Morancez,1918
71870,Hurigny,1918
82140,Saint-Antonin-Noble-Val,1918
56750,Damgan,1917
71330,Saint-Germain-du-Bois,1917
1390,Civrieux,1916
67470,Mothern,1915
74800,Arenthon,1915
69430,Deux-Grosnes,1914
67930,Beinheim,1914
86170,Champigny en Rochereau,1914
78830,Bullion,1914
84660,Maubec,1914
71620,Saint-Martin-en-Bresse,1913
3200,Vernet,1913
44650,Touvois,1913
14830,Langrune-sur-Mer,1912
42370,Saint-André-dApchon,1912
60730,Ully-Saint-Georges,1911
14680,Bretteville-sur-Laize,1911
34190,Saint-Bauzille-de-Putois,1911
23000,Saint-Sulpice-le-Guérétois,1911
59176,Écaillon,1910
38300,Maubec,1909
34980,Combaillaux,1909
31380,Garidech,1909
78980,Bréval,1908
33480,Moulis-en-Médoc,1908
14520,Port-en-Bessin-Huppain,1907
67130,Lutzelhouse,1907
50620,Pont-Hébert,1907
40280,Benquet,1906
18500,Marmagne,1905
41120,Montils,1904
2240,Ribemont,1904
40990,Mées,1904
67120,Ernolsheim-Bruche,1904
67690,Hatten,1904
85240,Saint-Hilaire-des-Loges,1903
14240,Aurseulles,1903
74200,Marin,1902
84820,Visan,1902
1290,Grièges,1901
83170,Camps-la-Source,1901
97222,Bellefontaine,1901
59191,Ligny-en-Cambrésis,1901
76730,Bacqueville-en-Caux,1900
72450,Lombron,1900
46700,Puy-lÉvêque,1900
1160,Saint-Martin-du-Mont,1899
60170,Cambronne-lès-Ribécourt,1898
79410,Cherveux,1898
33350,Sainte-Terre,1897
1330,Ambérieux-en-Dombes,1897
61110,Rémalard en Perche,1896
38140,Beaucroissant,1896
42320,Saint-Christo-en-Jarez,1896
91470,Molières,1896
60590,Trie-Château,1896
10800,Buchères,1895
8320,Vireux-Wallerand,1894
62170,Montreuil-sur-Mer,1893
95560,Baillet-en-France,1893
26750,Saint-Paul-lès-Romans,1893
53470,Martigné-sur-Mayenne,1893
85450,Chaillé-les-Marais,1893
49730,Varennes-sur-Loire,1892
57160,Châtel-Saint-Germain,1892
74420,Boëge,1891
40180,Hinx,1891
56800,Campénéac,1891
72610,Arçonnay,1890
72110,Saint-Cosme-en-Vairais,1888
17360,Saint-Aigulin,1888
14940,Sannerville,1888
59159,Marcoing,1888
38380,Entre-deux-Guiers,1888
24700,Ménesplet,1887
72700,Étival-lès-le-Mans,1887
27370,Saussaye,1887
35680,Louvigné-de-Bais,1887
31430,Fousseret,1887
26390,Hauterives,1887
76550,Hautot-sur-Mer,1887
74290,Menthon-Saint-Bernard,1885
57855,Saint-Privat-la-Montagne,1885
15800,Vic-sur-Cère,1885
19240,Saint-Viance,1884
42820,Ambierle,1884
86580,Biard,1884
71710,Montcenis,1884
71960,Prissé,1883
85150,Vairé,1883
59830,Bachy,1883
69930,Saint-Laurent-de-Chamousset,1883
72270,Malicorne-sur-Sarthe,1882
60350,Pierrefonds,1882
29370,Coray,1882
2880,Bucy-le-Long,1882
40390,Saint-André-de-Seignanx,1881
62360,Hesdin-lAbbé,1881
65460,Bazet,1880
85610,Bernardière,1880
44410,Assérac,1880
45150,Darvoy,1880
88200,Dommartin-lès-Remiremont,1880
77170,Coubert,1879
37130,Coteaux-sur-Loire,1879
62217,Agny,1879
3320,Lurcy-Lévis,1879
84570,Mormoiron,1879
68420,Herrlisheim-près-Colmar,1878
74550,Perrignier,1878
33920,Saint-Christoly-de-Blaye,1877
45220,Saint-Germain-des-Prés,1877
88120,Syndicat,1876
43330,Pont-Salomon,1876
87140,Compreignac,1875
56300,Saint-Thuriau,1875
26780,Allan,1874
63410,Charbonnières-les-Varennes,1874
22540,Pédernec,1874
18220,Aix-dAngillon,1872
45460,Bordes,1871
51390,Gueux,1871
77174,Villeneuve-le-Comte,1870
65310,Laloubère,1869
33540,Sauveterre-de-Guyenne,1868
79310,Saint-Pardoux-Soutiers,1867
38840,Saint-Hilaire-du-Rosier,1865
25770,Serre-les-Sapins,1865
77730,Saâcy-sur-Marne,1864
89113,Charbuy,1863
70290,Plancher-Bas,1863
17870,Breuil-Magné,1863
29150,Dinéault,1863
82440,Réalville,1863
76160,Préaux,1863
35560,Bazouges-la-Pérouse,1863
68650,Lapoutroie,1862
45230,Châtillon-Coligny,1862
1250,Jasseron,1861
29510,Landrévarzec,1861
64520,Bardos,1861
44130,Gâvre,1861
38510,Arandon-Passins,1861
53940,Ahuillé,1859
25370,Jougne,1859
46230,Lalbenque,1858
66740,Villelongue-dels-Monts,1858
30130,Saint-Paulet-de-Caisson,1858
57680,Novéant-sur-Moselle,1858
56220,Peillac,1857
1990,Saint-Trivier-sur-Moignans,1857
38460,Villemoirieu,1856
68320,Porte du Ried,1856
56150,Guénin,1856
69360,Simandres,1855
83460,Taradeau,1854
2200,Courmelles,1854
10390,Verrières,1854
60350,Attichy,1853
72270,Mézeray,1852
35150,Chanteloup,1851
1310,Buellas,1851
38280,Janneyrias,1849
74540,Cusy,1849
26270,Saulce-sur-Rhône,1848
26240,Saint-Barthélemy-de-Vals,1847
91690,Saclas,1847
22290,Lanvollon,1846
49123,Champtocé-sur-Loire,1846
71150,Fontaines,1845
79230,Fors,1844
1380,Saint-Cyr-sur-Menthon,1844
24230,Saint-Antoine-de-Breuilh,1844
1390,Tramoyes,1843
76690,Fontaine-le-Bourg,1843
77610,Marles-en-Brie,1843
41000,Saint-Sulpice-de-Pommeray,1842
67260,Herbitzheim,1842
45420,Bonny-sur-Loire,1842
88160,Ramonchamp,1842
78640,Saint-Germain-de-la-Grange,1841
30250,Villevieille,1841
56300,Malguénac,1841
60112,Milly-sur-Thérain,1840
38140,Murette,1840
39410,Saint-Aubin,1840
47130,Port-Sainte-Marie,1839
83610,Collobrières,1839
38620,Montferrat,1839
67120,Duppigheim,1839
38450,Gua,1838
7800,Beauchastel,1838
29800,Roche-Maurice,1838
17700,Saint-Georges-du-Bois,1838
35360,Médréac,1837
71480,Cuiseaux,1837
17290,Thairé,1837
78270,Bennecourt,1837
30360,Vézénobres,1836
57925,Distroff,1836
29460,Daoulas,1836
51500,Sillery,1836
46170,Castelnau-Montratier,1835
68320,Kunheim,1835
56140,Pleucadeuc,1835
72240,Conlie,1835
22200,Pommerit-le-Vicomte,1834
42520,Maclas,1834
69590,Larajasse,1834
11200,Canet,1833
77950,Maincy,1833
29590,Faou,1832
58240,Saint-Pierre-le-Moûtier,1832
53440,Aron,1832
38440,Artas,1832
83680,Garde-Freinet,1831
51140,Jonchery-sur-Vesle,1831
61440,Messei,1831
10190,Estissac,1830
72380,Saint-Jean-dAssé,1830
58700,Prémery,1830
64370,Arthez-de-Béarn,1829
76280,Saint-Jouin-Bruneval,1829
25450,Damprichard,1829
34120,Tourbes,1829
79000,Bessines,1828
74130,Glières-Val-de-Borne,1827
44760,Moutiers-en-Retz,1827
80780,Saint-Léger-lès-Domart,1827
60700,Fleurines,1827
28500,Cherisy,1827
72380,Montbizot,1826
89510,Véron,1826
1800,Saint-Jean-de-Niost,1826
29180,Guengat,1825
26740,Sauzet,1825
33113,Saint-Symphorien,1824
67920,Sundhouse,1824
77240,Seine-Port,1824
85770,Vix,1822
42240,Saint-Maurice-en-Gourgois,1822
50330,Saint-Pierre-Église,1822
77123,Noisy-sur-École,1822
37190,Cheillé,1822
49360,Yzernay,1822
60128,Plailly,1821
33390,Berson,1821
64230,Poey-de-Lescar,1821
57245,Peltre,1821
52310,Bologne,1821
31280,Mons,1820
77515,Saint-Augustin,1820
39150,Saint-Laurent-en-Grandvaux,1820
59890,Deûlémont,1819
8170,Haybes,1819
27380,Fleury-sur-Andelle,1818
45760,Marigny-les-Usages,1818
35580,Saint-Senoux,1818
34290,Abeilhan,1818
64110,Mazères-Lezons,1818
35133,Luitré-Dompierre,1818
1290,Crottet,1818
37320,Cormery,1818
36200,Pêchereau,1817
26330,Châteauneuf-de-Galaure,1817
74160,Feigères,1816
29260,Plouider,1816
29440,Plouzévédé,1815
6450,Roquebillière,1815
84160,Cucuron,1814
76370,Rouxmesnil-Bouteilles,1814
7340,Félines,1814
52140,Val-de-Meuse,1813
6260,Puget-Théniers,1813
77130,Marolles-sur-Seine,1812
44440,Teillé,1812
7200,Saint-Sernin,1812
46800,Montcuq-en-Quercy-Blanc,1812
22400,Coëtmieux,1812
56390,Locmaria-Grand-Champ,1811
33880,Cambes,1810
88470,Saint-Michel-sur-Meurthe,1809
20215,Venzolasca,1808
24130,Saint-Pierre-dEyraud,1808
14610,Thaon,1808
77840,Crouy-sur-Ourcq,1808
51310,Esternay,1808
21370,Velars-sur-Ouche,1808
33620,Cubnezais,1807
68160,Sainte-Croix-aux-Mines,1807
14610,Cambes-en-Plaine,1807
67190,Still,1806
85450,Champagné-les-Marais,1806
28300,Amilly,1806
95560,Maffliers,1806
28270,Brezolles,1805
53410,Port-Brillet,1805
15500,Massiac,1804
67370,Schnersheim,1804
95690,Nesles-la-Vallée,1803
30330,Tresques,1803
2870,Crépy,1803
60680,Grandfresnoy,1802
35580,Lassy,1802
80800,Fouilloy,1802
59214,Quiévy,1801
20232,Oletta,1801
38160,Saint-Romans,1801
45110,Saint-Martin-dAbbat,1800
77650,Longueville,1800
59390,Lannoy,1800
1160,Neuville-sur-Ain,1799
43360,Vergongheon,1799
57970,Illange,1799
47260,Castelmoron-sur-Lot,1798
25620,Mamirolle,1798
27910,Perriers-sur-Andelle,1798
66560,Ortaffa,1798
42330,Chambœuf,1797
74300,Arâches-la-Frasse,1797
19700,Seilhac,1797
25320,Grandfontaine,1797
24460,Agonac,1796
59600,Assevent,1796
33590,Saint-Vivien-de-Médoc,1796
84220,Cabrières-dAvignon,1795
52100,Bettancourt-la-Ferrée,1795
62810,Avesnes-le-Comte,1795
44520,Issé,1794
42155,Lentigny,1794
30210,Sernhac,1794
71190,Étang-sur-Arroux,1794
54550,Pont-Saint-Vincent,1794
22630,Évran,1794
59280,Bois-Grenier,1793
77650,Sainte-Colombe,1793
35850,Parthenay-de-Bretagne,1793
33820,Val-de-Livenne,1793
79160,Villiers-en-Plaine,1793
15300,Murat,1792
88390,Forges,1792
63220,Arlanc,1792
63200,Chambaron sur Morge,1792
90140,Bourogne,1792
17250,Pont-lAbbé-dArnoult,1792
16210,Chalais,1791
40230,Saubion,1791
62370,Zutkerque,1791
31450,Montlaur,1791
34310,Quarante,1791
85250,Vendrennes,1791
79130,Secondigny,1791
14320,Saint-André-sur-Orne,1790
37260,Thilouze,1790
89340,Villeblevin,1790
73550,Allues,1790
81090,Lagarrigue,1789
17100,Gonds,1789
19490,Sainte-Fortunade,1788
97141,Vieux-Fort,1787
50180,Thèreval,1787
2880,Cuffies,1787
51110,Boult-sur-Suippe,1787
22300,Rospez,1787
33650,Saint-Morillon,1786
61230,Gacé,1786
1640,Saint-Jean-le-Vieux,1786
14250,Tilly-sur-Seulles,1786
50630,Quettehou,1786
87700,Saint-Priest-sous-Aixe,1786
21550,Ladoix-Serrigny,1785
29550,Plonévez-Porzay,1785
27470,Serquigny,1785
38390,Porcieu-Amblagnieu,1785
11480,Palme,1784
13114,Puyloubier,1783
34570,Saussan,1783
67120,Dachstein,1783
53410,Saint-Ouën-des-Toits,1782
80610,Saint-Ouen,1781
35380,Paimpont,1781
49400,Distré,1781
66120,Font-Romeu-Odeillo-Via,1780
41350,Saint-Claude-de-Diray,1780
40230,Saint-Jean-de-Marsacq,1779
89550,Héry,1778
97226,Morne-Vert,1778
33210,Roaillan,1777
37150,Civray-de-Touraine,1776
68920,Wettolsheim,1776
60640,Guiscard,1776
71150,Demigny,1776
59740,Solre-le-Château,1776
20128,Albitreccia,1775
79360,Beauvoir-sur-Niort,1775
67220,Villé,1775
34480,Laurens,1774
79220,Champdeniers,1774
61100,Lande-Patry,1774
20167,Appietto,1773
27230,Thiberville,1773
30210,Vers-Pont-du-Gard,1773
59380,Bierne,1772
77440,Congis-sur-Thérouanne,1772
57480,Sierck-les-Bains,1772
14540,Castelet,1772
35120,Baguer-Pican,1771
89150,Saint-Valérien,1771
46140,Luzech,1771
64230,Denguin,1771
56630,Langonnet,1771
59222,Bousies,1771
22410,Lantic,1771
62470,Camblain-Châtelain,1770
7200,Lachapelle-sous-Aubenas,1770
37360,Saint-Antoine-du-Rocher,1770
85390,Mouilleron-Saint-Germain,1770
59169,Cantin,1770
85150,Saint-Georges-de-Pointindoux,1770
33330,Saint-Émilion,1769
2260,Capelle,1769
51300,Frignicourt,1769
56470,Trinité-sur-Mer,1768
42330,Saint-Bonnet-les-Oules,1768
25650,Gilley,1767
11200,Bizanet,1767
24440,Beaumontois en Périgord,1767
45630,Beaulieu-sur-Loire,1767
38380,Miribel-les-Échelles,1767
29250,Plougoulm,1767
3110,Saint-Rémy-en-Rollat,1767
28630,Barjouville,1767
53370,Saint-Pierre-des-Nids,1766
87420,Saint-Victurnien,1766
68760,Willer-sur-Thur,1766
10150,Sainte-Maure,1766
95570,Attainville,1765
30340,Mons,1765
37370,Beaumont-Louestault,1765
61260,Ceton,1765
1160,Priay,1764
17170,Benon,1763
59400,Fontaine-Notre-Dame,1763
34120,Nézignan-lÉvêque,1762
35150,Amanlis,1762
27670,Saint-Ouen-du-Tilleul,1762
57645,Ogy-Montoy-Flanville,1762
43150,Monastier-sur-Gazeille,1762
51250,Sermaize-les-Bains,1761
17730,Port-des-Barques,1761
50510,Cérences,1761
44170,Grigonnais,1761
68700,Aspach-Michelbach,1760
37380,Reugny,1760
83440,Saint-Paul-en-Forêt,1760
51190,Avize,1760
67140,Andlau,1759
80160,Conty,1759
67270,Schwindratzheim,1759
84600,Grillon,1759
37600,Beaulieu-lès-Loches,1759
29840,Porspoder,1758
66220,Saint-Paul-de-Fenouillet,1757
34290,Alignan-du-Vent,1757
60110,Amblainville,1757
63450,Saint-Amant-Tallende,1757
35140,Mézières-sur-Couesnon,1756
79370,Fressines,1756
35360,Boisgervilly,1756
74200,Lyaud,1756
10350,Marigny-le-Châtel,1756
89113,Valravillon,1755
85630,Barbâtre,1755
62400,Essars,1755
12850,Sainte-Radegonde,1755
17600,Saint-Romain-de-Benet,1754
62149,Cuinchy,1754
85700,Saint-Mesmin,1754
67280,Oberhaslach,1753
38460,Chamagnieu,1753
62250,Ferques,1752
63150,Bourboule,1752
59380,Spycker,1752
72330,Yvré-le-Pôlin,1751
37340,Ambillou,1751
62370,Nortkerque,1751
63550,Saint-Rémy-sur-Durolle,1749
77122,Monthyon,1749
85200,Doix lès Fontaines,1748
29540,Spézet,1748
89290,Venoy,1747
73220,Aiton,1747
24100,Creysse,1747
45460,Bray-Saint-Aignan,1746
76950,Grandes-Ventes,1746
30210,Cabrières,1746
78450,Chavenay,1746
7260,Joyeuse,1745
24350,Tocane-Saint-Apre,1745
35250,Mouazé,1745
22220,Plouguiel,1745
67880,Krautergersheim,1745
92430,Marnes-la-Coquette,1745
17540,Saint-Sauveur-dAunis,1744
14100,Saint-Désir,1744
31800,Villeneuve-de-Rivière,1744
76290,Fontenay,1743
60320,Saint-Sauveur,1743
49700,Tuffalun,1743
44270,Saint-Étienne-de-Mer-Morte,1742
56190,Arzal,1742
80400,Eppeville,1742
27700,Trois Lacs,1742
77600,Conches-sur-Gondoire,1742
58130,Urzy,1742
30190,Sainte-Anastasie,1742
71290,Simandre,1742
49340,Vezins,1741
34150,Saint-Jean-de-Fos,1741
64290,Lasseube,1741
43200,Lapte,1740
63117,Chauriat,1740
67980,Hangenbieten,1740
67330,Obermodern-Zutzendorf,1740
34360,Saint-Chinian,1740
59226,Rumegies,1740
51490,Pontfaverger-Moronvilliers,1740
44110,Saint-Aubin-des-Châteaux,1740
59132,Glageon,1739
45130,Huisseau-sur-Mauves,1739
31260,Salies-du-Salat,1739
38160,Saint-Vérand,1738
59310,Saméon,1738
27120,Ménilles,1738
42600,Lézigneux,1736
67150,Nordhouse,1736
84150,Violès,1736
34220,Saint-Pons-de-Thomières,1735
86530,Availles-en-Châtellerault,1735
61600,Monts dAndaine,1735
86100,Senillé-Saint-Sauveur,1735
58300,Saint-Léger-des-Vignes,1734
89690,Chéroy,1734
30730,Fons,1734
50750,Canisy,1734
76360,Villers-Écalles,1734
56220,Saint-Jacut-les-Pins,1734
60490,Ressons-sur-Matz,1733
13810,Eygalières,1733
35440,Guipel,1732
81120,Terre-de-Bancalié,1732
76190,Saint Martin de lIf,1732
62570,Helfaut,1732
68420,Eguisheim,1732
23320,Saint-Vaury,1732
57050,Lorry-lès-Metz,1731
68520,Burnhaupt-le-Haut,1731
14790,Mouen,1731
24380,Vergt,1731
71470,Romenay,1731
91470,Angervilliers,1731
1600,Sainte-Euphémie,1730
22830,Plouasne,1729
1450,Poncin,1729
7290,Quintenas,1729
35450,Livré-sur-Changeon,1728
88330,Châtel-sur-Moselle,1727
45300,Pithiviers-le-Vieil,1726
59494,Aubry-du-Hainaut,1726
19520,Cublac,1726
76480,Jumièges,1726
3210,Souvigny,1726
40090,Saint-Perdon,1725
53410,Bourgneuf-la-Forêt,1725
50340,Flamanville,1724
42720,Briennon,1724
21120,Marcilly-sur-Tille,1724
27460,Igoville,1724
35500,Erbrée,1723
12630,Montrozier,1723
28260,Sorel-Moussel,1722
36800,Saint-Gaultier,1722
59249,Aubers,1722
82370,Orgueil,1721
82170,Pompignan,1721
61250,Valframbert,1721
56190,Trinité-Surzur,1721
38780,Oytier-Saint-Oblas,1720
22290,Goudelin,1720
88170,Châtenois,1720
71110,Marcigny,1720
30300,Comps,1720
77580,Bouleurs,1720
37330,Château-la-Vallière,1719
12330,Marcillac-Vallon,1719
63730,Plauzat,1719
71200,Saint-Sernin-du-Bois,1718
67250,Surbourg,1717
57455,Seingbouse,1717
38770,Motte-dAveillans,1717
40390,Saint-Martin-de-Hinx,1717
28210,Villemeux-sur-Eure,1716
38690,Colombe,1716
73230,Saint-Jean-dArvey,1716
97216,Ajoupa-Bouillon,1715
56500,Moustoir-Ac,1714
7130,Toulaud,1714
59133,Camphin-en-Carembault,1714
51340,Pargny-sur-Saulx,1714
86220,Ingrandes,1714
72300,Chapelle-dAligné,1714
76400,Saint-Léonard,1713
4110,Reillanne,1713
73520,Saint-Béron,1712
20146,Sotta,1711
35240,Theil-de-Bretagne,1710
63450,Chanonat,1709
78124,Mareil-sur-Mauldre,1709
60000,Allonne,1708
86160,Gençay,1708
60170,Tracy-le-Mont,1707
97350,Iracoubo,1707
14540,Castine-en-Plaine,1707
26760,Montéléger,1707
22510,Bréhand,1707
76700,Rogerville,1706
38980,Viriville,1706
18250,Henrichemont,1706
91410,Corbreuse,1706
42320,Cellieu,1706
43700,Blavozy,1706
17460,Thénac,1705
2820,Saint-Erme-Outre-et-Ramecourt,1705
79400,Nanteuil,1705
15260,Neuvéglise-sur-Truyère,1704
22550,Matignon,1704
27380,Charleval,1704
18370,Châteaumeillant,1703
25530,Vercel-Villedieu-le-Camp,1703
11260,Espéraza,1703
59283,Moncheaux,1703
78121,Crespières,1702
32400,Riscle,1702
54230,Chavigny,1702
27700,Frenelles-en-Vexin,1702
82370,Corbarieu,1702
74330,Choisy,1701
74220,Clusaz,1701
56800,Loyat,1701
86530,Cenon-sur-Vienne,1701
35210,Châtillon-en-Vendelais,1701
86300,Bonnes,1700
63770,Ancizes-Comps,1699
21380,Messigny-et-Vantoux,1699
27400,Acquigny,1699
30330,Connaux,1698
35120,Baguer-Morvan,1698
40200,Pontenx-les-Forges,1698
37530,Pocé-sur-Cisse,1698
26160,Bégude-de-Mazenc,1698
38121,Chonas-lAmballan,1698
42520,Saint-Pierre-de-Bœuf,1698
45300,Sermaises,1697
83440,Tanneron,1697
21600,Fénay,1697
87190,Magnac-Laval,1697
67360,Wœrth,1696
78580,Bazemont,1695
34270,Claret,1695
8160,Flize,1695
42190,Saint-Nizier-sous-Charlieu,1694
54630,Flavigny-sur-Moselle,1694
81440,Lautrec,1694
35430,Châteauneuf-dIlle-et-Vilaine,1693
37310,Tauxigny-Saint-Bauld,1693
67310,Westhoffen,1693
51530,Magenta,1693
45210,Fontenay-sur-Loing,1693
62370,Sainte-Marie-Kerque,1693
33460,Soussans,1692
62620,Maisnil-lès-Ruitz,1691
87320,Val-dOire-et-Gartempe,1691
62860,Écourt-Saint-Quentin,1691
18200,Orval,1691
88160,Fresse-sur-Moselle,1691
66600,Peyrestortes,1690
60850,Saint-Germer-de-Fly,1690
89250,Gurgy,1690
40170,Lit-et-Mixe,1690
20217,Saint-Florent,1689
40170,Saint-Julien-en-Born,1689
84100,Uchaux,1688
72650,Aigné,1687
6670,Castagniers,1687
34210,Olonzac,1687
38210,Vourey,1687
74140,Loisin,1687
42330,Aveizieux,1686
84240,Bastide-des-Jourdans,1686
83170,Rougiers,1686
58340,Cercy-la-Tour,1685
50550,Saint-Vaast-la-Hougue,1684
22600,Trévé,1684
38480,Romagnieu,1684
22800,Plaine-Haute,1684
2300,Viry-Noureuil,1684
85670,Falleron,1683
34480,Saint-Geniès-de-Fontedit,1682
59199,Bruille-Saint-Amand,1682
79350,Chiché,1682
14370,Valambray,1682
28700,Béville-le-Comte,1682
31530,Saint-Paul-sur-Save,1682
38300,Domarin,1681
50520,Juvigny les Vallées,1681
38150,Assieu,1681
49170,Saint-Martin-du-Fouilloux,1681
43170,Saugues,1681
37370,Saint-Paterne-Racan,1680
67600,Kintzheim,1680
59227,Saulzoir,1679
85190,Maché,1678
41130,Châtillon-sur-Cher,1677
50640,Teilleul,1677
79800,Pamproux,1677
79450,Saint-Aubin-le-Cloud,1677
29400,Bodilis,1677
54820,Marbache,1677
14280,Authie,1676
30210,Castillon-du-Gard,1676
35440,Dingé,1676
34800,Aspiran,1676
77610,Houssaye-en-Brie,1675
42800,Châteauneuf,1675
47200,Virazeil,1675
85110,Saint-Prouant,1675
76220,Ferrières-en-Bray,1675
41290,Oucques La Nouvelle,1674
57980,Diebling,1673
84800,Lagnes,1673
67207,Niederhausbergen,1673
21170,Losne,1673
59830,Bourghelles,1673
44530,Sévérac,1673
44640,Vue,1673
76160,Saint-Martin-du-Vivier,1672
14610,Épron,1672
11600,Villegailhenc,1671
1100,Martignat,1671
27350,Routot,1670
69460,Blacé,1669
78690,Saint-Rémy-lHonoré,1668
68700,Wattwiller,1668
29800,Saint-Urbain,1667
78490,Méré,1667
95260,Mours,1667
55170,Cousances-les-Forges,1667
72160,Tuffé Val de la Chéronne,1667
26790,Rochegude,1667
7200,Saint-Privat,1667
14510,Houlgate,1666
84220,Gordes,1666
79340,Vasles,1666
24570,Lardin-Saint-Lazare,1665
79800,Mothe-Saint-Héray,1665
28210,Chaudon,1665
28190,Fontaine-la-Guyon,1665
59480,Illies,1664
61250,Écouves,1664
64320,Ousse,1663
28410,Boutigny-Prouais,1663
34490,Corneilhan,1663
31620,Villeneuve-lès-Bouloc,1663
43370,Cussac-sur-Loire,1663
50660,Tourneville-sur-Mer,1663
14114,Ver-sur-Mer,1662
70270,Mélisey,1662
33730,Noaillan,1662
32150,Cazaubon,1662
2520,Flavy-le-Martel,1661
67190,Gresswiller,1661
69490,Saint-Romain-de-Popey,1661
40480,Vieux-Boucau-les-Bains,1660
54510,Art-sur-Meurthe,1660
80640,Hornoy-le-Bourg,1660
63230,Saint-Ours,1660
8090,Aiglemont,1659
6440,Blausasc,1659
27180,Arnières-sur-Iton,1659
87230,Châlus,1659
59510,Forest-sur-Marque,1659
87510,Saint-Jouvent,1659
1750,Saint-Laurent-sur-Saône,1659
68150,Ostheim,1658
59247,Féchain,1658
30210,Lédenon,1658
7000,Coux,1658
87200,Saint-Brice-sur-Vienne,1658
8000,Francheville,1657
74380,Arthaz-Pont-Notre-Dame,1657
32600,Pujaudran,1657
38080,Four,1656
31350,Boulogne-sur-Gesse,1656
29310,Querrien,1655
38110,Saint-Jean-de-Soudain,1655
2320,Pinon,1655
83131,Montferrat,1655
1140,Thoissey,1655
34190,Laroque,1655
97390,Régina,1655
77160,Chenoise-Cucharmoy,1654
62122,Labeuvrière,1654
28160,Yèvres,1654
22130,Créhen,1654
39220,Bois-dAmont,1653
27370,Saint-Pierre-des-Fleurs,1653
15170,Neussargues en Pinatelle,1653
68660,Lièpvre,1653
42540,Saint-Just-la-Pendue,1652
3230,Lusigny,1651
83560,Verdière,1651
20114,Figari,1651
36130,Montierchaume,1651
74520,Vulbens,1650
59189,Steenbecque,1650
68410,Ammerschwihr,1650
74130,Mont-Saxonnex,1650
1320,Châtillon-la-Palud,1649
59158,Flines-lès-Mortagne,1649
35250,Chasné-sur-Illet,1649
87270,Bonnac-la-Côte,1649
68700,Uffholtz,1649
60250,Balagny-sur-Thérain,1649
